Date,Name,Year,Letterboxd URI
2021-01-06,The Queen's Gambit,2020,https://boxd.it/s1Ym
2021-01-06,The Lodge,2019,https://boxd.it/h2c2
2021-01-07,Snakes on a Plane,2006,https://boxd.it/2aAw
2021-01-09,The Fisher King,1991,https://boxd.it/2aWM
2021-01-09,This Is the End,2013,https://boxd.it/3GB4
2021-01-14,The Gentlemen,2019,https://boxd.it/iYBQ
2021-01-14,Body of Deceit,2017,https://boxd.it/ha62
2021-01-16,Ready Player One,2018,https://boxd.it/aZes
2021-01-16,The King of Staten Island,2020,https://boxd.it/litG
2021-01-19,Chinatown,1974,https://boxd.it/29vU
2021-02-01,The Little Things,2021,https://boxd.it/mdxU
2021-02-06,Earwig and the Witch,2020,https://boxd.it/pu34
2021-02-08,The Night Of,2016,https://boxd.it/eC1I
2021-02-12,Terminator: Dark Fate,2019,https://boxd.it/96YI
2021-02-12,Aquaman,2018,https://boxd.it/9ru0
2021-02-16,Judas and the Black Messiah,2021,https://boxd.it/lsew
2021-02-19,Palm Springs,2020,https://boxd.it/lCXQ
2021-02-22,Nomadland,2020,https://boxd.it/lnRy
2021-02-22,Arbitrage,2012,https://boxd.it/fDc
2021-02-24,Soul,2020,https://boxd.it/ioLA
2021-03-02,Allen v. Farrow,2021,https://boxd.it/tZaI
2021-03-05,War Dogs,2016,https://boxd.it/9SlO
2021-03-12,Mommy,2014,https://boxd.it/7Uau
2021-03-15,Possessor,2020,https://boxd.it/fsJW
2021-03-15,Death Proof,2007,https://boxd.it/27GG
2021-03-19,Zack Snyder's Justice League,2021,https://boxd.it/tLOk
2021-03-24,WandaVision,2021,https://boxd.it/sbGW
2021-03-24,The Falcon and the Winter Soldier,2021,https://boxd.it/sbH6
2021-03-25,Everything Is Copy,2015,https://boxd.it/c3Ym
2021-03-25,Another Round,2020,https://boxd.it/lkba
2021-04-01,Godzilla vs. Kong,2021,https://boxd.it/e0qK
2021-04-09,Gemini Man,2019,https://boxd.it/gaUu
2021-04-14,Bad Trip,2021,https://boxd.it/lgRG
2021-04-23,Mortal Kombat,2021,https://boxd.it/gswA
2021-04-27,The Mole Agent,2020,https://boxd.it/oiRO
2021-04-30,Shoplifters,2018,https://boxd.it/ifY6
2021-05-01,Saw VI,2009,https://boxd.it/1A2y
2021-05-23,Army of the Dead,2021,https://boxd.it/ic7S
2021-05-27,The Skin I Live In,2011,https://boxd.it/99A
2021-05-29,Shithouse,2020,https://boxd.it/nCFc
2021-05-31,Bo Burnham: Inside,2021,https://boxd.it/v2uy
2021-06-04,When Harry Met Sally...,1989,https://boxd.it/29W2
2021-06-07,Flight,2012,https://boxd.it/35Ca
2021-06-08,Assault on Precinct 13,1976,https://boxd.it/1I2c
2021-06-20,Luca,2021,https://boxd.it/ipjC
2021-06-21,Adaptation.,2002,https://boxd.it/26mA
2021-06-28,F9,2021,https://boxd.it/dqsU
2021-06-29,The Mitchells vs. The Machines,2021,https://boxd.it/i7xm
2021-06-29,Scanners,1981,https://boxd.it/1YqE
2021-06-30,Speed,1994,https://boxd.it/28qk
2021-07-02,No Sudden Move,2021,https://boxd.it/o7WS
2021-07-05,Rambo,2008,https://boxd.it/20Pc
2021-07-10,Machete,2010,https://boxd.it/1yXW
2021-07-13,Chronicle,2012,https://boxd.it/2Emk
2021-07-13,I Saw the Devil,2010,https://boxd.it/FaK
2021-07-17,Bottle Rocket,1996,https://boxd.it/1PDa
2021-07-20,Lady Bird,2017,https://boxd.it/dGNE
2021-07-20,Space Jam: A New Legacy,2021,https://boxd.it/dd9A
2021-08-01,The Green Knight,2021,https://boxd.it/kuy2
2021-08-02,One Hour Photo,2002,https://boxd.it/1YT2
2021-08-04,Slackers,2002,https://boxd.it/1EdA
2021-08-06,"Woodstock 99: Peace, Love, and Rage",2021,https://boxd.it/w1pa
2021-08-06,The Suicide Squad,2021,https://boxd.it/fw6O
2021-08-09,Blackhat,2015,https://boxd.it/62Te
2021-08-19,Pleasantville,1998,https://boxd.it/26uY
2021-08-20,Stoker,2013,https://boxd.it/34S2
2021-08-29,Spider-Man: Far From Home,2019,https://boxd.it/fegG
2021-09-05,Glass,2019,https://boxd.it/g3uO
2021-09-06,Rolling Thunder,1977,https://boxd.it/1BgG
2021-09-08,Mandy,2018,https://boxd.it/gtti
2021-09-13,Malignant,2021,https://boxd.it/mViE
2021-10-02,The Many Saints of Newark,2021,https://boxd.it/j356
2021-10-07,Squid Game,2021,https://boxd.it/x1OG
2021-10-08,The Guilty,2021,https://boxd.it/kOPW
2021-10-09,The Evil Dead,1981,https://boxd.it/29Go
2021-10-12,Dave Chappelle: The Closer,2021,https://boxd.it/xbe4
2021-10-16,Evil Dead II,1987,https://boxd.it/29Ge
2021-10-20,Titane,2021,https://boxd.it/nlQC
2021-10-21,Halloween Kills,2021,https://boxd.it/mxzG
2021-10-23,Dune,2021,https://boxd.it/fA7G
2021-10-27,Clickbait,2021,https://boxd.it/wJze
2021-10-27,Promising Young Woman,2020,https://boxd.it/loRE
2021-10-30,Lamb,2021,https://boxd.it/tFwE
2021-11-12,The Harder They Fall,2021,https://boxd.it/mRCU
2021-11-14,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/kLDI
2021-11-14,Fear and Loathing in Las Vegas,1998,https://boxd.it/27Xs
2021-11-18,Zola,2020,https://boxd.it/jEWQ
2021-11-19,The Death of Dick Long,2019,https://boxd.it/kIoA
2021-11-20,Butt Boy,2019,https://boxd.it/n81c
2021-11-21,Swallow,2019,https://boxd.it/lA0i
2021-12-18,Spider-Man: No Way Home,2021,https://boxd.it/nwRw
2021-12-23,The Matrix Resurrections,2021,https://boxd.it/n87k
2021-12-26,Don't Look Up,2021,https://boxd.it/o0Hc
2021-12-28,8½,1963,https://boxd.it/2aqm
2021-12-30,Climax,2018,https://boxd.it/ikvo
2021-12-31,The Royal Tenenbaums,2001,https://boxd.it/1YHU
2022-01-04,Eye in the Sky,2015,https://boxd.it/aZg4
2022-01-04,Videodrome,1983,https://boxd.it/29uC
2022-01-06,The Lost Daughter,2021,https://boxd.it/kgww
2022-01-07,The Beach,2000,https://boxd.it/27T6
2022-01-08,Bloodsport,1988,https://boxd.it/1Tee
2022-01-09,Juice WRLD: Into the Abyss,2021,https://boxd.it/xxBY
2022-01-15,The Tragedy of Macbeth,2021,https://boxd.it/lMi4
2022-01-16,The Last Duel,2021,https://boxd.it/mQbe
2022-01-21,Jennifer's Body,2009,https://boxd.it/1Efw
2022-01-29,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/29QI
2022-01-30,Nobody,2021,https://boxd.it/mLqS
2022-02-03,3:10 to Yuma,2007,https://boxd.it/23g0
2022-02-03,Nightmare Alley,2021,https://boxd.it/m0HC
2022-02-08,Sympathy for Mr. Vengeance,2002,https://boxd.it/23WU
2022-02-10,Thirteen,2003,https://boxd.it/1UPK
2022-02-16,Perfect Blue,1997,https://boxd.it/1W7A
2022-02-17,Bacurau,2019,https://boxd.it/fSUG
2022-02-17,Redline,2009,https://boxd.it/2pQ0
2022-02-17,Goat,2016,https://boxd.it/bdEk
2022-02-17,Cam,2018,https://boxd.it/iWvG
2022-02-17,jeen-yuhs: A Kanye Trilogy,2022,https://boxd.it/z7pG
2022-02-19,Kimi,2022,https://boxd.it/u7LW
2022-02-20,Caché,2005,https://boxd.it/2amY
2022-02-20,Texas Chainsaw Massacre,2022,https://boxd.it/ns6c
2022-02-22,Safe,1995,https://boxd.it/1gKU
2022-03-03,The French Dispatch,2021,https://boxd.it/jLP8
2022-03-04,Battleship,2012,https://boxd.it/QZ0
2022-03-04,The Batman,2022,https://boxd.it/eDGs
2022-03-07,Paprika,2006,https://boxd.it/23wW
2022-03-08,Pusher,1996,https://boxd.it/27wG
2022-03-10,The Rock,1996,https://boxd.it/1XM0
2022-03-10,Pusher II,2004,https://boxd.it/1U7y
2022-03-11,Making The Leftovers,2014,https://boxd.it/oS0m
2022-03-11,Resident Evil,2002,https://boxd.it/28z2
2022-03-12,Pacific Rim,2013,https://boxd.it/2cB2
2022-03-12,A Scanner Darkly,2006,https://boxd.it/25jK
2022-03-13,The Tinder Swindler,2022,https://boxd.it/yMLw
2022-03-16,Drive My Car,2021,https://boxd.it/sv94
2022-03-22,Berberian Sound Studio,2012,https://boxd.it/3T30
2022-03-22,Antlers,2021,https://boxd.it/iI50
2022-03-22,Pusher 3,2005,https://boxd.it/1U7e
2022-03-23,Deep Water,2022,https://boxd.it/mVHk
2022-03-31,Pig,2021,https://boxd.it/nzoW
2022-04-01,Trust No One: The Hunt for the Crypto King,2022,https://boxd.it/zHTW
2022-04-01,Little Miss Sunshine,2006,https://boxd.it/29EW
2022-04-03,Unforgiven,1992,https://boxd.it/6Z4
2022-04-04,V/H/S,2012,https://boxd.it/2Y1c
2022-04-04,The VelociPastor,2018,https://boxd.it/glzW
2022-04-05,Free Guy,2021,https://boxd.it/k8dm
2022-04-07,Rubber,2010,https://boxd.it/P2m
2022-04-07,Unorthodox,2020,https://boxd.it/pHfs
2022-04-08,Hobo with a Shotgun,2011,https://boxd.it/H5s
2022-04-09,The Greasy Strangler,2016,https://boxd.it/anX0
2022-04-17,Everything Everywhere All at Once,2022,https://boxd.it/jUk4
2022-04-18,The Call,2013,https://boxd.it/4Xgu
2022-04-20,The Fly,1986,https://boxd.it/1YIe
2022-04-22,Vampyros Lesbos,1971,https://boxd.it/1IO6
2022-04-22,The Northman,2022,https://boxd.it/nK2s
2022-04-24,Moonshot,2022,https://boxd.it/sQRG
2022-04-26,A History of Violence,2005,https://boxd.it/2bfa
2022-05-03,Blade,1998,https://boxd.it/1a8A
2022-05-03,Showgirls,1995,https://boxd.it/1Vmk
2022-05-04,Army of Darkness,1992,https://boxd.it/29G4
2022-05-06,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/gaTc
2022-05-17,Our Father,2022,https://boxd.it/Am5e
2022-06-02,Men,2022,https://boxd.it/tlc0
2022-06-05,Starship Troopers,1997,https://boxd.it/2a7k
2022-06-06,Crimes of the Future,2022,https://boxd.it/uTuY
2022-06-14,The Card Counter,2021,https://boxd.it/nTH0
2022-06-20,No Time to Die,2021,https://boxd.it/cPX2
2022-06-26,Black Bear,2020,https://boxd.it/n8ru
2022-06-30,Old,2021,https://boxd.it/npKI
2022-07-02,Last Night in Soho,2021,https://boxd.it/lbJC
2022-07-03,Roadrunner: A Film About Anthony Bourdain,2021,https://boxd.it/nRb2
2022-07-08,Thor: Love and Thunder,2022,https://boxd.it/mMAY
2022-07-08,RRR,2022,https://boxd.it/ljDs
2022-07-12,Girl in the Picture,2022,https://boxd.it/BkBk
2022-07-18,Primal Fear,1996,https://boxd.it/28ws
2022-07-22,A Quiet Place Part II,2020,https://boxd.it/iTx0
2022-07-22,House of Gucci,2021,https://boxd.it/nVkC
2022-07-31,The Gray Man,2022,https://boxd.it/rb7q
2022-08-08,Prey,2022,https://boxd.it/sNBU
2022-08-10,Nope,2022,https://boxd.it/sDCe
2022-08-12,Licorice Pizza,2021,https://boxd.it/qTKY
2022-08-15,The Black Phone,2021,https://boxd.it/sqFE
2022-08-19,Tower Heist,2011,https://boxd.it/iQI
2022-08-20,The Mist,2007,https://boxd.it/22r2
2022-08-21,Till Death,2021,https://boxd.it/p3VI
2022-08-22,Creep,2014,https://boxd.it/7l4c
2022-08-23,Creep 2,2017,https://boxd.it/dSEO
2022-08-24,Elle,2016,https://boxd.it/bdhq
2022-08-26,The House That Jack Built,2018,https://boxd.it/dWO4
2022-08-28,25th Hour,2002,https://boxd.it/28LC
2022-08-28,Velvet Buzzsaw,2019,https://boxd.it/gAy0
2022-08-28,Horse Girl,2020,https://boxd.it/oioi
2022-08-30,Neon Genesis Evangelion,1995,https://boxd.it/ptEI
2022-08-30,Neon Genesis Evangelion: The End of Evangelion,1997,https://boxd.it/1GRM
2022-08-31,Running with the Devil: The Wild World of John McAfee,2022,https://boxd.it/C0Ay
2022-08-31,Whiplash,2014,https://boxd.it/7bQA
2022-09-01,Freaks,2018,https://boxd.it/jFUm
2022-09-09,X,2022,https://boxd.it/sxVa
2022-09-18,Evangelion: 1.0 You Are (Not) Alone,2007,https://boxd.it/1MKi
2022-09-19,Sins of Our Mother,2022,https://boxd.it/D1b2
2022-09-28,Dahmer – Monster: The Jeffrey Dahmer Story,2022,https://boxd.it/CRG0
2022-09-30,Blonde,2022,https://boxd.it/9AG0
2022-10-01,Windfall,2022,https://boxd.it/w4Zg
2022-10-01,Entergalactic,2022,https://boxd.it/CPN4
